track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,explicit,danceability,energy,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,key,mode
3hNyVKzZ1c26umuL3K5WEX,Enquanto Houver Sol,Titãs,As Grandes Décadas Da Música Popular Brasileira,hard-rock,47,183093,False,0.665,0.596,0.149,0.207,115.265,-3.896,0.0267,4.84e-05,0.327,4,1
64n3vgI6JuqMv7F2H7kYdX,Fim de Tarde Com Você,Acústicos  Valvulados,Diamantes Verdadeiros,hard-rock,46,230986,False,0.503,0.722,0.00214,0.616,99.966,-5.813,0.0248,8.15e-06,0.116,7,1
0xMvzVeUgeT6BD0guG7zX8,Gotten,Slash;Adam Levine,Slash,hard-rock,40,302160,False,0.548,0.486,0.136,0.0696,130.316,-8.236,0.0302,0.000127,0.135,4,1
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,4 (Expanded),hard-rock,71,292066,False,0.33,0.469,0.31,0.433,201.327,-9.286,0.0335,2.3e-06,0.0402,10,0
4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),Journey,Frontiers,hard-rock,74,323706,False,0.451,0.962,0.0188,0.377,131.435,-3.947,0.0734,3.17e-06,0.277,0,1
54yLLvpezvPO1lA3GspiZj,Holy Diver,Dio,Holy Diver,hard-rock,67,340640,False,0.473,0.783,0.0125,0.124,91.976,-10.671,0.0869,0.475,0.268,10,0
58c8pMaXi3xdpBIVfG6WGC,More Than Words,Extreme,Extreme II Pornograffitti (Deluxe),hard-rock,67,334000,False,0.403,0.134,0.469,0.258,182.894,-14.955,0.0353,0.0,0.113,6,1
2avaSeKHI5l4sLruVfLdi2,Burning Heart - From Rocky IV Soundtrack,Survivor,Rocky IV,hard-rock,65,230720,False,0.651,0.665,0.221,0.647,97.996,-7.43,0.0269,7.91e-06,0.0403,9,0
4C8qZRxrteBY9F8r2oZrV3,Youre All I Need,White Lion,Mane Attraction,hard-rock,61,265160,False,0.506,0.539,0.11,0.208,118.668,-10.654,0.0293,0.0,0.185,2,1
3CIOopLwvyMvXk97ZEksKO,Ace of Spades,Motörhead,Ace of Spades (Expanded Edition),hard-rock,32,168320,False,0.322,0.991,0.00313,0.198,140.221,-4.453,0.213,0.0035,0.0708,6,1
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,Toys In The Attic,hard-rock,74,274133,False,0.38,0.76,0.00298,0.491,99.437,-10.961,0.0378,0.0294,0.104,9,1
0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,Guns N Roses,Use Your Illusion II,hard-rock,72,343640,False,0.35,0.985,0.00876,0.323,151.007,-5.676,0.122,0.551,0.36,10,0
6TYQRlRci6AkVrN9a5C7ne,War Pigs (2009 - Remaster),Black Sabbath,Paranoid,hard-rock,33,475000,False,0.369,0.679,0.128,0.508,91.883,-9.729,0.0742,0.0125,0.197,6,0
0NJC0FDCODpPUntRTTQq97,Cryin,Aerosmith,Get A Grip,hard-rock,72,308333,False,0.445,0.856,0.000202,0.486,105.872,-3.674,0.0327,0.0101,0.367,9,1
6i4Qi1mJxXjqNIL9HfJhRs,Civil War,Guns N Roses,Use Your Illusion II,hard-rock,70,462093,False,0.336,0.787,0.0793,0.383,140.003,-8.803,0.0732,0.0648,0.32,10,0
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock  Roll,Bob Seger,Stranger In Town,hard-rock,74,194146,False,0.714,0.937,0.206,0.964,124.13,-2.947,0.0399,0.0,0.0731,6,1
5SZ6zX4rOrEQferfFC2MfP,Walk This Way,Aerosmith,Toys In The Attic,hard-rock,75,220400,False,0.653,0.73,0.0114,0.894,108.705,-10.613,0.043,1.03e-05,0.0754,5,1
5qFxuUIAwJlzO60vqOiL7y,Rainbow In The Dark,Dio,Holy Diver,hard-rock,68,252693,False,0.508,0.912,7.06e-05,0.682,117.582,-8.049,0.0368,0.403,0.0492,9,0
4E5xVW505akJX0wcKj8Mpd,Tornado Of Souls - Remastered 2004,Megadeth,Rust In Peace (Expanded Edition),hard-rock,68,319266,False,0.519,0.982,0.00203,0.361,97.745,-3.547,0.108,0.00055,0.0971,7,1
0rFWuqFgHAfuzE8uSB9TWR,Live And Let Die,Guns N Roses,Use Your Illusion I,hard-rock,72,182733,False,0.262,0.777,0.0109,0.264,152.5,-8.671,0.0632,0.113,0.12,11,1
5LyRtsQLhcXmy50VXhQXXS,Holy Wars...The Punishment Due - Remastered,Megadeth,Rust In Peace (Expanded Edition),hard-rock,69,392600,False,0.325,0.985,0.00177,0.221,125.307,-3.941,0.151,0.107,0.351,11,1
6beFuzSjwhOKFZp2aqYDdY,Amazing,Aerosmith,Get A Grip,hard-rock,69,356160,False,0.308,0.747,0.0645,0.278,139.454,-5.434,0.037,8.27e-05,0.431,0,1
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,Hi Infidelity (30th Anniversary Edition),hard-rock,72,200293,False,0.306,0.722,0.0519,0.41,174.732,-5.963,0.034,0.0,0.117,0,1
1hlveB9M6ijHZRbzZ2teyh,Were Not Gonna Take It,Twisted Sister,Stay Hungry,hard-rock,75,219666,False,0.502,0.924,0.0127,0.922,149.186,-6.299,0.0503,0.0,0.162,4,1
7nemcVsXVFZF01iqpIIo2Y,Its a Long Way to the Top (If You Wanna Rock N Roll),AC/DC,High Voltage,hard-rock,72,301226,False,0.456,0.863,0.133,0.532,135.962,-3.551,0.0894,0.0538,0.0553,3,1
7ILVCyIphAqzSgy5DNWuu2,Learn To Let Go,Welshly Arms,Herbststimmung,hard-rock,1,214430,False,0.498,0.848,0.00605,0.474,150.076,-4.718,0.0437,0.0,0.294,2,1
5fef840JfHLr96gaziWORI,Sanctuary,Welshly Arms,Pop  Halloween,hard-rock,2,227546,False,0.53,0.718,0.00488,0.349,76.989,-6.48,0.0362,0.0,0.0758,0,1
3M6auAoAoVyPGxNxe1jcXw,Só pra vadiar,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,hard-rock,44,244760,False,0.623,0.946,0.172,0.922,108.016,-4.199,0.0486,6.01e-06,0.066,2,0
6YPpOUPDkrcGOBMXZju96h,Só Agora,Pitty,Chiaroscuro,hard-rock,44,204800,False,0.532,0.488,0.274,0.156,87.97,-9.692,0.0235,0.0011,0.426,9,1
2V9jfUh3nLM7JZINiWNw25,Te doy una canción,Los Miserables,La voz del pueblo,hard-rock,44,164813,False,0.51,0.838,0.0502,0.518,150.061,-4.218,0.0551,0.0,0.103,9,1
0yfrIZmkRV80l28gDcz8nU,Memórias,Pitty,Anacrônico,hard-rock,44,214546,False,0.366,0.944,0.00109,0.337,175.586,-5.274,0.131,0.0,0.1,8,1
6Boqs3NAzPMxyhztKZOIyi,Medusa,Anthrax,Halloween Metal Nights,hard-rock,1,284040,False,0.334,0.814,0.0247,0.676,150.813,-14.175,0.0447,0.000593,0.501,11,0
5DLN0LQbIAD28k53GJfRPq,Indians,Anthrax,Halloween Metal Nights,hard-rock,1,341066,False,0.349,0.983,0.00065,0.422,105.571,-5.969,0.0564,0.000892,0.0365,4,0
2zSTvC7IA8EiD4cvo4VdVr,A Cidade,Chico Science;Nação Zumbi,Da Lama Ao Caos,hard-rock,45,286666,False,0.734,0.824,0.0559,0.911,95.534,-9.932,0.0493,0.00237,0.0606,7,1
6jDTQvwOkgUhS2PMbVPgEr,Shes Gone,STEELHEART,Heavy Metal Summer,hard-rock,49,392400,False,0.416,0.559,0.00346,0.152,137.18,-10.751,0.0349,0.0831,0.148,0,0
2FEWcWHnDmGD6WSqpW4VYu,This I Love,Guns N Roses,Chinese Democracy,hard-rock,68,334373,False,0.263,0.442,0.603,0.133,92.179,-8.279,0.0309,2.99e-06,0.106,8,0
13Uvqll8OQDjw3wDweIK9y,The Day That Never Comes,Metallica,Death Magnetic,hard-rock,65,476266,False,0.334,0.982,9.11e-05,0.501,126.883,-2.293,0.0619,0.149,0.106,4,0
4ZCLM74MYhUy80TPiaAuee,When the Children Cry,White Lion,Pride,hard-rock,61,258600,False,0.493,0.242,0.68,0.345,130.258,-13.593,0.0291,0.0,0.071,4,0
1aXFBWnnPFRKUN7vuIA5h0,Turn The Page,Metallica,Garage Inc.,hard-rock,64,366466,False,0.426,0.813,1.94e-05,0.228,149.013,-3.963,0.0318,0.022,0.0937,8,1
7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,Danzig,hard-rock,76,204866,True,0.365,0.763,0.00726,0.342,148.366,-9.45,0.0591,0.000457,0.0865,11,0
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,Stay Hungry,hard-rock,73,179760,False,0.504,0.911,0.00512,0.671,106.244,-2.97,0.0738,0.0123,0.355,2,1
6zWVRHzx7XHwzBgTwivaCv,You Are My Religion,Firehouse,Good Acoustics,hard-rock,50,243760,False,0.59,0.882,0.00704,0.917,140.014,-5.642,0.0293,0.0,0.0654,6,1
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),hard-rock,71,220560,False,0.317,0.887,0.000582,0.871,169.613,-7.292,0.0375,0.00258,0.0891,9,1
3s03nrUInN3NAVjQtmnS0O,Estranged,Guns N Roses,Use Your Illusion II,hard-rock,67,563893,False,0.359,0.762,0.0105,0.167,89.259,-8.323,0.032,0.281,0.368,11,1
28WmNsclKsrVmdv3tDmoYU,Seek  Destroy - Remastered,Metallica,Kill Em All (Remastered),hard-rock,69,414720,False,0.445,0.964,0.037,0.448,140.817,-5.493,0.282,0.0132,0.0773,9,1
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,Led Zeppelin,hard-rock,69,166266,False,0.476,0.717,0.0382,0.753,93.584,-9.192,0.0949,7.61e-05,0.0818,9,1
6olS0TmHmsGr0hXtcBsiVM,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia (Expanded Edition),hard-rock,66,262133,False,0.272,0.747,0.000393,0.255,202.777,-4.86,0.0401,4.03e-05,0.16,5,0
5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,Trash,hard-rock,74,270080,False,0.28,0.908,0.0327,0.26,118.698,-5.509,0.109,8.85e-06,0.18,2,0
22GbAGb80ZZNgm2yrBMnpR,Wherever I May Roam,Metallica,Metallica,hard-rock,66,403866,False,0.55,0.824,0.000362,0.332,131.387,-7.848,0.0347,0.00115,0.0865,9,0
2KKLuHN6zDxVnWtFKO8vo4,Wasting Love - 2015 Remaster,Iron Maiden,Fear of the Dark (2015 Remaster),hard-rock,65,351026,False,0.324,0.667,0.00562,0.29,142.503,-5.373,0.0321,3.56e-05,0.0873,4,0
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,Moving Pictures (2011 Remaster),hard-rock,73,276880,False,0.536,0.901,0.00145,0.666,87.559,-7.211,0.0374,0.0186,0.06,9,1
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,1984 (Remastered),hard-rock,71,282746,False,0.552,0.947,0.000652,0.465,127.631,-4.671,0.15,0.00025,0.0637,2,1
1sUTfgduT0WIQO8kXKXxLC,Blaze Of Glory - From Young Guns II Soundtrack,Jon Bon Jovi,Blaze Of Glory,hard-rock,68,335240,False,0.55,0.618,0.0564,0.429,78.61,-9.822,0.0307,2.62e-05,0.0937,7,1
3nlGByvetDcS1uomAoiBmy,The Number of the Beast - 2015 Remaster,Iron Maiden,The Number of the Beast (2015 Remaster),hard-rock,69,290586,False,0.409,0.89,0.088,0.268,100.409,-6.839,0.0558,0.107,0.0935,0,1
2w4EpqGasrz9qdTwocx54t,Open Arms,Journey,Escape (Bonus Track Version),hard-rock,70,202173,False,0.405,0.21,0.584,0.174,100.577,-13.214,0.0279,0.0,0.139,2,1
3Dfy8YIxq89i84t108TvMi,Love Bites - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),hard-rock,65,346960,False,0.59,0.743,0.067,0.412,129.79,-7.078,0.0347,0.00093,0.0847,0,0
505rTU8E2KdQEhzJKyuOaE,Direto E Reto Sempre,Charlie Brown Jr.,Ritmo; Ritual E Responsa,hard-rock,43,166840,False,0.741,0.894,0.33,0.964,175.132,-7.648,0.0955,0.000149,0.109,1,1
3kBV8olpppGCIbhrh8TV6o,Aku Lupa Aku Luka,Koil,Blacklight,hard-rock,43,271268,False,0.485,0.949,0.000257,0.204,82.018,-6.962,0.0423,0.399,0.288,10,1
4KWKrzTYu5e7fcYC7nKUun,I Feel So Good Today,Charlie Brown Jr.,Imunidade Musical,hard-rock,43,248800,False,0.688,0.484,0.646,0.447,124.062,-9.254,0.0298,0.0129,0.109,1,1
1HM7Vp84E4SMzdrZONg6bH,Wasted Years - 2015 Remaster,Iron Maiden,Somewhere in Time (2015 Remaster),hard-rock,67,309640,False,0.314,0.959,0.0263,0.492,154.221,-4.657,0.0908,0.000148,0.161,4,0
3Suli2OnPcXOOH8z2sR2pu,Charlie Brown Jr - Ao Vivo,Charlie Brown Jr.,Acústico (Ao Vivo),hard-rock,43,229826,False,0.534,0.989,0.023,0.475,119.432,-4.952,0.117,0.00913,0.934,8,1
3vN6KN471yverVBYT19MGA,Reggae do manêro,Raimundos,Nana neném / Reggae do manêro,hard-rock,43,289933,False,0.784,0.59,0.0116,0.944,144.981,-7.355,0.0879,0.00174,0.0434,11,0
532WuZy5kwDhU8iNUbLKQK,Pra Não Dizer Que Não Falei Das Flores,Charlie Brown Jr.,Imunidade Musical,hard-rock,43,327506,False,0.571,0.769,0.0528,0.919,156.045,-4.676,0.0281,0.00387,0.073,1,1
0ZPl9nB62OHQNMdLphpyps,É Quente,Charlie Brown Jr.,Imunidade Musical,hard-rock,43,179200,False,0.657,0.949,0.00851,0.921,77.55,-3.144,0.0976,1.01e-06,0.0832,8,1
6pstdjNL2P9I3XaWHL6EwR,Lihaa Ja Perunaa,Popeda,Haista Popeda,hard-rock,42,205787,False,0.494,0.852,0.00671,0.706,156.07,-4.364,0.0505,0.000252,0.0981,6,0
6Y57xXG66eowb6BqZfbd0U,Latinoamérica Es un Pueblo al Sur de Estados Unidos,Los Prisioneros,La Voz de los 80 (Edición 30 Años),hard-rock,43,242216,False,0.764,0.749,0.13,0.912,101.515,-7.412,0.132,0.0,0.264,9,1
48LSzryqsS0K3oNJKwBtEP,Somos Poucos Mas Somos Loucos,Charlie Brown Jr.,Bocas Ordinárias,hard-rock,43,330746,False,0.644,0.896,0.0656,0.596,98.087,-5.912,0.104,0.000133,0.0838,1,1
3d4oqD3MLxGgmYcKwDcnES,A Arte do Insulto,Matanza,A Arte do Insulto,hard-rock,44,110986,False,0.295,0.96,5e-05,0.835,178.374,-3.357,0.105,0.0,0.416,0,1
3y8vOmrtJpdyQ3PkaHQRKm,Remédios Demais,Matanza,Odiosa Natureza Humana,hard-rock,43,144266,False,0.359,0.991,0.000762,0.433,181.231,-3.688,0.121,2.23e-05,0.0837,2,1
1287NimoHeJNaQ5a63Wjua,Fracasso,Pitty,Chiaroscuro,hard-rock,43,216453,False,0.51,0.982,0.0311,0.487,141.875,-3.362,0.0704,2.8e-06,0.0973,6,0
01p5s1IbneueexPka3Px3O,Coração Satânico - Ao Vivo,Charlie Brown Jr.;Marcelo Nova,Música Popular Caiçara Edição Luxo (Ao Vivo),hard-rock,43,271533,False,0.284,0.937,0.00102,0.288,181.937,-4.411,0.164,0.0,0.934,2,1
0IVliQIAr5Mj7HL15m5tpp,Homem primata,Titãs,84 94 - Volume 1,hard-rock,44,210306,False,0.636,0.731,0.00946,0.933,81.421,-12.535,0.0314,6.34e-06,0.0226,1,1
0J4r8Vmq34tTWw0g0wanKP,A Melhor Banda de Todos os Tempos da Última Semana,Titãs,A Melhor Banda De Todos Os Tempos Da Última Semana,hard-rock,43,185466,False,0.48,0.976,0.0224,0.941,165.812,-3.24,0.0552,0.0,0.145,2,1
2RXv7fZNLSP3X7xWiJ8e5n,O Último Bar,Matanza,Música para Beber e Brigar,hard-rock,42,187333,False,0.455,0.974,0.00341,0.817,167.934,-2.6,0.0486,0.0,0.157,9,1
4CvQVmA1wVX4gKOJ7aQOZQ,Since I Dont Have You,Guns N Roses,Greatest Hits,hard-rock,41,259266,False,0.256,0.579,0.489,0.254,70.968,-8.146,0.046,0.000226,0.117,6,1
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,Billy Idol,Rebel Yell,hard-rock,74,288533,False,0.53,0.864,0.000753,0.484,166.312,-4.948,0.061,0.000459,0.354,4,0
4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,Little Queen,hard-rock,74,261933,False,0.548,0.691,0.015,0.667,137.145,-13.553,0.0369,0.106,0.144,4,0
3kfXUGIdBNpyr2gBvU3Guj,Angel,Aerosmith,Permanent Vacation,hard-rock,63,308906,False,0.239,0.819,0.304,0.439,171.449,-3.583,0.0393,0.0,0.0855,3,1
0L7zm6afBEtrNKo6C6Gj08,Painkiller,Judas Priest,Painkiller,hard-rock,68,365826,False,0.435,0.987,0.000195,0.101,103.16,-4.667,0.16,0.0847,0.268,1,0
4gpext9x0CbdD9NWaa4nDj,Amanda,Boston,Third Stage,hard-rock,65,256200,False,0.449,0.424,0.32,0.259,125.494,-14.06,0.0323,1.69e-06,0.107,7,1
3XclwoQxz4p6Dl7VUf90KW,N.I.B. (2009 - Remaster),Black Sabbath,Black Sabbath,hard-rock,30,366173,False,0.463,0.552,0.141,0.421,105.495,-9.403,0.0605,9.66e-06,0.129,4,0
5WSsTyBvMEFG3ac6JKb9gY,Wind of Change,Scorpions,Comeblack,hard-rock,60,308866,False,0.491,0.613,0.00511,0.175,75.907,-5.567,0.0266,0.0,0.107,0,1
5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,Ugly Kid Joe,Americas Least Wanted,hard-rock,69,241893,False,0.511,0.517,0.13,0.433,75.67,-9.653,0.0328,0.0,0.074,8,1
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,Brigade,hard-rock,67,310893,False,0.626,0.746,0.16,0.8,102.896,-8.832,0.0282,0.0,0.0618,7,1
2tAeN2TKlQLOoSPXtARzBV,Eruption - 2015 Remaster,Van Halen,Van Halen (Remastered),hard-rock,65,102080,False,0.225,0.689,0.469,0.5,93.798,-9.12,0.0555,0.813,0.337,8,1
2VN7uPrbryJ7nE2MXX3f9a,Burning Heart - From Rocky IV Soundtrack,Survivor,Survivor Greatest Hits,hard-rock,68,230106,False,0.652,0.609,0.298,0.646,98.125,-9.684,0.028,8.79e-06,0.0573,9,0
05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),hard-rock,64,428851,False,0.271,0.766,0.00217,0.803,142.914,-8.03,0.0329,0.52,0.0707,5,1
3YbhQokqKwFuDTS7mwWgmP,O Universo A Nosso Favor,Charlie Brown Jr.;Forfun,Ritmo; Ritual E Responsa,hard-rock,42,261880,False,0.546,0.983,0.1,0.604,107.426,-3.904,0.0764,4.14e-05,0.13,1,0
0WHtcCpZnoyFlQg3Mf2cdN,Spillways,Ghost,IMPERA,hard-rock,72,196946,False,0.575,0.868,0.000207,0.804,128.069,-5.004,0.0319,0.00294,0.0584,5,0
4QQL5qNwVZ1FctLoVqN9rn,Separate Ways (Worlds Apart) - Steve Perry  Bryce Miller Extended Remix,Journey;Steve Perry,Stranger Things Soundtrack from the Netflix Series; Season 4,hard-rock,58,197133,False,0.434,0.762,0.0282,0.0729,129.957,-7.352,0.0493,2.45e-05,0.118,2,1
0hJnqEmo8DeMmRhh6mwAof,Two Steps Behind - String / Acoustic Version,Def Leppard,Retro Active,hard-rock,58,256486,False,0.456,0.419,0.117,0.425,146.148,-10.594,0.0247,0.0,0.178,2,1
0tKjVEJlX3IZ5L1rEJc5hh,When I See You Smile,Bad English,Bad English,hard-rock,65,257440,False,0.495,0.609,0.42,0.33,135.671,-9.902,0.0339,0.0,0.187,7,1
71fSn6OIF7HnCbgCzOBqpj,Runnin Wild,Airbourne,Runnin Wild (Special Edition),hard-rock,69,222240,False,0.47,0.947,0.000141,0.394,162.052,-4.122,0.0929,0.29,0.127,10,1
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),hard-rock,71,263333,False,0.468,0.607,0.072,0.886,98.429,-11.367,0.0336,0.000852,0.225,9,1
7axJf0rBRxyTk397LbJpTt,Diamante,Pitty;Drik Barbosa;WEKS,Casulo,hard-rock,41,224522,False,0.535,0.706,0.26,0.507,145.96,-4.889,0.0711,0.0,0.139,9,1
4xAmbn7xiy6wGOs4oaxv70,Call Me Little Sunshine,Ghost,IMPERA,hard-rock,72,284266,False,0.566,0.871,0.000674,0.41,88.012,-4.833,0.0311,0.00144,0.107,5,1
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,1984 (Remastered),hard-rock,74,210226,False,0.526,0.978,0.00122,0.451,141.167,-5.436,0.108,4.75e-05,0.0744,8,1
61QSuw5VlC0LTS8WMO356g,All The Way Up (feat. Infared),Fat Joe;Remy Ma;French Montana;InfaRed,All The Way Up (feat. Infared),hardcore,66,191942,True,0.536,0.721,0.062,0.393,117.139,-6.44,0.386,0.0,0.824,10,0
4F3AZKEJubvPsl0hBArVBW,Se Acabo (feat. Method Man) - Remix,The Beatnuts;Method Man,Take It Or Squeeze It,hardcore,72,212293,True,0.935,0.519,0.156,0.884,96.97,-6.482,0.31,0.0,0.425,6,0
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),hardcore,80,229826,True,0.901,0.697,0.145,0.67,93.941,-3.439,0.28,0.0,0.287,9,1
1zzxoZVylsna2BQB65Ppcb,X Gon Give It To Ya,DMX,The Definition Of X Pick Of The Litter,hardcore,74,217586,True,0.761,0.899,0.0135,0.673,95.027,-3.09,0.183,0.0,0.0719,10,0
0aJglfKKlSuhwws0EU6Q5v,Impossible,I Am King,Impossible,hardcore,62,225883,False,0.455,0.758,0.0067,0.378,89.966,-6.349,0.0415,1.67e-05,0.127,8,1
2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),hardcore,79,252746,True,0.78,0.575,0.43,0.773,84.492,-7.247,0.273,0.0,0.143,9,0
56T8rWR6szMJ22n5bv8DXo,Niggaz 4 Life,N.W.A.,The Best 90s Hip Hop Hits,hardcore,2,298906,True,0.809,0.858,0.0633,0.529,93.112,-6.089,0.245,1.91e-06,0.565,10,0
499aDsnU8gICoOmftRSbLM,How To Roll A Blunt,Redman,The Best 90s Hip Hop Hits,hardcore,1,201720,True,0.644,0.66,0.121,0.775,184.208,-11.175,0.332,2.96e-06,0.346,9,0
0CrCW8u5hXD6Ztd7V8ay1i,Speed Law,Mos Def,The Best 90s Hip Hop Hits,hardcore,3,256453,True,0.794,0.667,0.0565,0.695,98.02,-7.636,0.373,0.0,0.407,11,0
0gd85OZzAQWqq3VJGimuy3,The Violence,Rise Against,Halloween Metal Nights,hardcore,1,228720,False,0.296,0.921,4.08e-05,0.559,183.983,-2.468,0.0634,0.000214,0.0804,10,0
67IvfvAMYQzJEeHopvwMMW,Simon Says,Pharoahe Monch,Simon Says,hardcore,64,173159,True,0.664,0.916,0.17,0.559,93.134,-3.888,0.473,1.67e-05,0.164,1,1
6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize - 2007 Remaster,The Notorious B.I.G.,Greatest Hits,hardcore,72,230000,True,0.895,0.694,0.176,0.632,93.944,-4.384,0.275,0.0,0.292,9,1
3TjliM0xQ3fkza0RpINRrq,Crimewave,Crystal Castles,Crystal Castles,hardcore,69,258453,False,0.746,0.691,0.184,0.888,119.982,-7.533,0.0403,0.0259,0.205,4,0
63BcfK6YAzJYeISaTPr6IO,Big Poppa - 2007 Remaster,The Notorious B.I.G.,Greatest Hits,hardcore,72,249866,True,0.765,0.671,0.344,0.798,84.5,-5.249,0.278,0.0,0.0506,9,0
3BXuqFGGL3eL58JlRshXh7,Poppin Them Thangs,G-Unit,Runtastic - Power Workout (Vol. 1),hardcore,37,240773,True,0.768,0.753,0.24,0.935,88.022,-3.316,0.195,0.0,0.063,6,0
4Hct0TVAdycZFk6zJ5yViL,NY Se Mumbai,Nas;DIVINE;Naezy;Ranveer Singh,NY Se Mumbai,hardcore,39,228100,True,0.752,0.833,0.128,0.271,104.989,-7.575,0.209,1.45e-06,0.421,6,0
0Q2YGyMeeZMAvzebtxoQ5f,Vanished,Crystal Castles,Crystal Castles,hardcore,69,242960,False,0.713,0.868,0.00206,0.641,119.98,-6.644,0.0305,9.23e-05,0.225,0,0
0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,Nas,Illmatic,hardcore,72,293973,True,0.665,0.91,0.0394,0.887,84.099,-4.682,0.223,0.0,0.227,6,0
7q6lr1W6cmGWijl5kCv5RG,Real Muthaphuckkin Gs,Eazy-E,Its On (Dr. Dre) 187um Killa,hardcore,50,332626,True,0.735,0.797,0.0174,0.731,170.444,-4.611,0.285,0.0,0.62,11,0
5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,Straight Outta Compton,hardcore,71,345717,True,0.859,0.75,0.0193,0.857,98.691,-8.325,0.303,0.0,0.0538,8,0
6sCtddSFg3foJn4K2pIhfQ,Hail Mary,Makaveli,The Don Killuminati The 7 Day Theory,hardcore,70,309800,True,0.696,0.636,0.158,0.358,81.593,-6.915,0.335,1.28e-05,0.338,10,0
3HVJbdz0V402U5YggQK4Ao,Touch It,Busta Rhymes,The Big Bang,hardcore,60,214960,True,0.658,0.551,0.0043,0.442,138.335,-6.62,0.37,0.000108,0.197,1,1
7Ezwtgfw7khBrpvaNPtMoT,All The Way Up (feat. Infared),Fat Joe;Remy Ma;French Montana;InfaRed,Plata O Plomo,hardcore,63,191900,True,0.414,0.807,0.0428,0.409,175.158,-4.12,0.348,0.0,0.822,10,0
2Ozc0me9PV5vlt8cokwdvI,Lean Back,Terror Squad;Fat Joe;Remy Ma,True Story,hardcore,67,247426,True,0.783,0.916,0.11,0.695,95.321,-3.344,0.415,0.0,0.0746,1,1
33ZXjLCpiINn8eQIDYEPTD,Shook Ones; Pt. II,Mobb Deep,The Infamous,hardcore,76,325506,True,0.763,0.786,0.0146,0.504,93.857,-6.472,0.229,0.0114,0.0817,10,0
04w57GO5p1763E44KQ8AKB,My Name (feat. Eminem  Nate Dogg),Xzibit;Eminem;Nate Dogg,Man VS Machine,hardcore,62,272506,False,0.842,0.738,0.159,0.597,85.873,-5.114,0.219,5.71e-05,0.0917,11,0
4XYsx8ga3fGwEFOOcauPZC,Return of the Tres,Delinquent Habits,Merry Go Round,hardcore,61,254640,True,0.725,0.8,9.12e-05,0.471,100.609,-6.829,0.111,0.00271,0.0951,1,0
119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man; Raekwon; Inspectah Deck  Buddha Monk),Wu-Tang Clan;Method Man;Raekwon;Inspectah Deck;Buddha Monk,Enter The Wu-Tang (36 Chambers) [Expanded Edition],hardcore,75,252186,True,0.479,0.549,0.57,0.576,180.985,-10.551,0.373,0.0235,0.127,11,0
6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A.,Straight Outta Compton,hardcore,72,258687,True,0.834,0.878,0.0461,0.418,102.848,-9.484,0.15,0.0,0.334,8,1
1vcxF91pWs9uNwDROuiCPB,Savior,Rise Against,Appeal To Reason,hardcore,75,242280,False,0.554,0.932,0.00154,0.478,112.49,-3.424,0.0485,0.000142,0.425,5,0
